"SESSIONID","USERID","SESSION_DURATION_HOURS","WORKOUT_FREQUENCY_DAYS_WEEK","WORKOUT_TYPE","CALORIES_BURNED","MAX_BPM","AVG_BPM","RESTING_BPM","RATING","IS_HEALTHY","SESSION_DATE"
5786,5786,0,9,2,"Strength",891,185,142,56,3,"No",17/12/25
5787,5787,1,37,2,"Cardio",1204,5,188,167,51,5,"Yes",17/12/25
5788,5788,1,41,2,"Strength",1397,17,182,131,68,4,"No",17/12/25
5789,5789,1,2,3,"Cardio",1151,04,164,131,54,5,"Yes",17/12/25
5790,5790,1,91,5,"Cardio",1989,46,174,169,62,3,"No",17/12/25
5791,5791,1,22,4,"Cardio",1172,18,187,142,50,2,"Yes",17/12/25
5792,5792,1,17,3,"HIIT",1546,97,172,144,55,1,"Yes",17/12/25
5793,5793,1,86,5,"Strength",2176,2,168,143,61,3,"Yes",17/12/25
5794,5794,0,63,3,"HIIT",762,99,188,158,68,4,"Yes",17/12/25
5795,5795,1,03,3,"Strength",1019,7,192,128,60,4,"No",17/12/25
5796,5796,1,15,3,"HIIT",1392,76,198,163,65,2,"No",17/12/25
5797,5797,1,48,4,"Strength",1597,07,182,163,60,3,"No",17/12/25
5798,5798,1,03,4,"Cardio",987,15,173,159,60,4,"Yes",17/12/25
5799,5799,1,37,3,"HIIT",1662,22,183,123,59,4,"Yes",17/12/25
5800,5800,1,22,3,"HIIT",1609,06,198,153,53,2,"Yes",17/12/25
5801,5801,1,83,4,"Strength",2136,16,182,145,56,2,"No",17/12/25
5802,5802,1,76,4,"Cardio",1830,4,177,154,65,3,"No",17/12/25
5803,5803,1,38,2,"Strength",1368,68,163,121,50,4,"Yes",17/12/25
5804,5804,0,66,3,"Yoga",436,178,153,51,3,"No",17/12/25
5805,5805,0,81,2,"HIIT",979,21,174,146,72,4,"Yes",17/12/25
5806,5806,1,28,3,"Strength",1378,94,162,135,62,2,"Yes",17/12/25
5807,5807,1,68,5,"Strength",1967,11,190,161,58,3,"No",17/12/25
5808,5808,1,9,5,"Strength",2224,71,181,159,70,2,"Yes",17/12/25
5809,5809,1,49,3,"Cardio",1431,59,195,132,54,2,"No",17/12/25
5810,5810,0,96,2,"HIIT",1162,66,186,136,56,4,"No",17/12/25
5811,5811,1,47,3,"Strength",1453,98,167,128,53,2,"Yes",17/12/25
5812,5812,0,54,2,"HIIT",653,99,175,168,57,5,"Yes",17/12/25
5813,5813,0,64,3,"Cardio",564,22,177,150,62,1,"No",17/12/25
5814,5814,1,4,"Cardio",958,4,170,130,50,2,"No",17/12/25
5815,5815,1,41,3,"HIIT",1709,2,177,128,51,1,"No",17/12/25
5816,5816,0,66,2,"Strength",653,99,199,127,68,4,"Yes",17/12/25
5817,5817,1,01,2,"HIIT",1222,1,181,168,54,3,"Yes",17/12/25
5818,5818,1,5,3,"Cardio",1321,2,197,158,56,1,"No",17/12/25
5819,5819,0,61,3,"Strength",602,8,178,138,70,3,"Yes",17/12/25
5820,5820,1,41,4,"Cardio",1354,73,166,130,62,3,"Yes",17/12/25
5821,5821,1,28,3,"HIIT",1692,42,199,160,68,2,"Yes",17/12/25
5822,5822,1,19,3,"Cardio",1048,15,182,165,58,2,"Yes",17/12/25
5823,5823,1,58,5,"Strength",1850,02,177,136,56,4,"Yes",17/12/25
5824,5824,1,23,4,"Yoga",884,86,196,165,72,2,"Yes",17/12/25
5825,5825,0,91,2,"Yoga",600,6,171,126,52,2,"Yes",17/12/25
5826,5826,1,48,3,"Cardio",1421,98,199,164,65,3,"No",17/12/25
5827,5827,1,35,3,"Cardio",1190,16,189,141,61,3,"No",17/12/25
5828,5828,1,49,3,"Cardio",1426,82,195,132,54,2,"Yes",17/12/25
5829,5829,0,85,2,"Cardio",748,193,121,64,3,"Yes",17/12/25
5830,5830,0,83,2,"Yoga",548,8,190,129,63,3,"No",17/12/25
5831,5831,1,57,5,"Yoga",1226,48,177,136,56,4,"Yes",17/12/25
5832,5832,2,01,4,"Strength",2349,89,177,165,50,2,"No",17/12/25
5833,5833,1,16,4,"Strength",1251,76,167,139,55,4,"Yes",17/12/25
5834,5834,1,41,3,"Yoga",1013,51,199,122,58,5,"No",17/12/25
5835,5835,1,32,3,"Cardio",1266,14,184,121,73,4,"No",17/12/25
5836,5836,1,38,4,"Strength",1486,67,195,124,52,2,"No",17/12/25
5837,5837,1,54,4,"Yoga",1203,05,184,125,51,2,"No",17/12/25
5838,5838,1,88,4,"Strength",2202,98,179,125,56,2,"Yes",17/12/25
5839,5839,1,25,3,"Cardio",1102,191,129,72,5,"No",17/12/25
5840,5840,1,31,3,"Strength",1413,62,168,164,70,1,"Yes",17/12/25
5841,5841,1,31,4,"Strength",1413,62,162,162,74,4,"No",17/12/25
5842,5842,1,36,4,"HIIT",1798,19,165,167,66,3,"No",17/12/25
5843,5843,1,47,3,"Cardio",1412,38,188,125,62,4,"No",17/12/25
5844,5844,1,41,3,"Yoga",1016,05,199,123,58,5,"No",17/12/25
5845,5845,0,67,3,"Strength",661,49,165,156,51,3,"Yes",17/12/25
5846,5846,1,1,4,"Cardio",1052,48,174,153,50,5,"No",17/12/25
5847,5847,1,32,3,"Strength",1423,22,194,143,66,1,"Yes",17/12/25
5848,5848,1,33,3,"Strength",1435,2,164,160,72,4,"Yes",17/12/25
5849,5849,1,08,3,"HIIT",1305,61,160,122,50,4,"Yes",17/12/25
5850,5850,0,68,3,"Strength",675,04,161,130,60,4,"No",17/12/25
5851,5851,1,86,5,"Cardio",1931,42,186,126,60,1,"Yes",17/12/25
5852,5852,1,23,4,"Cardio",1180,8,196,165,72,2,"No",17/12/25
5853,5853,1,04,4,"Cardio",999,23,173,130,57,3,"No",17/12/25
5854,5854,1,25,2,"Yoga",825,180,168,67,2,"No",17/12/25
5855,5855,0,61,2,"Yoga",403,33,184,139,63,3,"No",17/12/25
5856,5856,1,4,4,"HIIT",1851,08,169,120,72,4,"No",17/12/25
5857,5857,1,03,4,"Strength",1114,25,173,129,57,3,"No",17/12/25
5858,5858,1,29,4,"Yoga",928,8,161,156,69,1,"No",17/12/25
5859,5859,0,93,2,"Strength",919,86,177,125,72,1,"Yes",17/12/25
5860,5860,1,82,4,"HIIT",2602,6,183,150,67,3,"Yes",17/12/25
5861,5861,1,65,4,"HIIT",2357,68,171,167,72,4,"Yes",17/12/25
5862,5862,0,69,3,"Yoga",455,81,161,131,60,4,"No",17/12/25
5863,5863,1,39,3,"Cardio",1223,2,185,169,63,2,"No",17/12/25
5864,5864,1,42,4,"Yoga",1024,96,180,135,59,3,"No",17/12/25
5865,5865,1,14,2,"HIIT",1378,15,192,135,62,3,"Yes",17/12/25
5866,5866,0,61,3,"HIIT",738,77,178,138,70,4,"Yes",17/12/25
5867,5867,1,67,5,"Yoga",1306,61,185,141,58,4,"Yes",17/12/25
5868,5868,1,2,3,"Strength",1294,92,187,149,52,2,"Yes",17/12/25
5869,5869,1,21,3,"Strength",1306,8,183,141,61,3,"Yes",17/12/25
5870,5870,1,67,5,"HIIT",2386,26,194,121,58,5,"No",17/12/25
5871,5871,1,34,2,"Yoga",882,79,174,150,66,4,"No",17/12/25
5872,5872,1,48,3,"Cardio",1421,98,198,164,65,3,"Yes",17/12/25
5873,5873,1,43,3,"Strength",1544,4,173,169,62,5,"No",17/12/25
5874,5874,0,79,3,"HIIT",955,9,162,166,50,5,"No",17/12/25
5875,5875,0,7,2,"Strength",692,37,199,129,61,2,"No",17/12/25
5876,5876,1,26,3,"HIIT",1523,21,177,137,54,1,"No",17/12/25
5877,5877,1,74,5,"Yoga",1356,16,190,148,66,5,"Yes",17/12/25
5878,5878,1,41,3,"Yoga",928,91,199,166,53,4,"Yes",17/12/25
5879,5879,1,66,4,"Strength",1943,69,199,133,58,4,"No",17/12/25
5880,5880,1,38,4,"Strength",1491,64,169,158,71,4,"Yes",17/12/25
5881,5881,1,41,4,"Cardio",1352,47,180,135,59,3,"Yes",17/12/25
5882,5882,1,29,2,"Yoga",852,95,169,166,60,2,"No",17/12/25
5883,5883,1,79,4,"Strength",2095,91,160,152,63,4,"Yes",17/12/25
5884,5884,1,2,3,"Cardio",1152,187,149,52,2,"Yes",17/12/25
5885,5885,0,89,3,"Strength",881,1,160,141,58,1,"No",17/12/25
5886,5886,0,99,2,"Strength",980,99,182,123,53,2,"Yes",17/12/25
5887,5887,0,59,3,"Cardio",518,26,182,164,71,4,"Yes",17/12/25
5888,5888,0,77,2,"Yoga",509,12,163,140,61,2,"No",17/12/25
5889,5889,0,83,2,"HIIT",1004,3,190,146,58,3,"No",17/12/25
5890,5890,1,2,"Cardio",880,8,186,146,72,4,"Yes",17/12/25
5891,5891,1,26,3,"Cardio",1211,62,180,161,70,2,"No",17/12/25
5892,5892,1,4,2,"Cardio",1229,76,180,160,73,1,"Yes",17/12/25
5893,5893,1,3,3,"Cardio",1146,08,166,167,62,3,"Yes",17/12/25
5894,5894,1,16,2,"HIIT",1402,32,187,161,70,1,"No",17/12/25
5895,5895,1,28,3,"HIIT",1689,6,198,137,64,4,"Yes",17/12/25
5896,5896,1,69,4,"Strength",1984,9,185,139,61,2,"Yes",17/12/25
5897,5897,1,65,5,"Strength",1929,02,160,145,50,5,"Yes",17/12/25
5898,5898,1,3,3,"Strength",1287,191,158,67,2,"Yes",17/12/25
5899,5899,1,42,3,"Strength",1403,24,166,146,60,1,"Yes",17/12/25
5900,5900,1,38,3,"Strength",1490,4,173,156,54,2,"No",17/12/25
5901,5901,1,2,3,"Cardio",1056,96,186,161,73,2,"Yes",17/12/25
5902,5902,1,81,5,"Strength",2117,7,183,157,67,4,"Yes",17/12/25
5903,5903,1,26,4,"HIIT",1664,59,170,120,67,3,"Yes",17/12/25
5904,5904,1,44,3,"HIIT",1745,57,182,142,66,2,"Yes",17/12/25
5905,5905,1,48,3,"Strength",1602,4,160,167,58,4,"Yes",17/12/25
5906,5906,1,71,4,"Cardio",1779,77,183,131,54,4,"Yes",17/12/25
5907,5907,1,61,5,"HIIT",2304,07,160,155,68,4,"Yes",17/12/25
5908,5908,0,56,2,"Cardio",492,35,196,157,65,4,"No",17/12/25
5909,5909,1,13,3,"Yoga",745,12,184,122,65,1,"No",17/12/25
5910,5910,1,67,5,"Strength",1958,41,164,151,51,5,"No",17/12/25
5911,5911,1,59,5,"Yoga",1242,11,188,152,65,2,"Yes",17/12/25
5912,5912,1,45,3,"Cardio",1388,52,170,121,57,2,"No",17/12/25
5913,5913,1,4,3,"Cardio",1344,185,140,53,3,"Yes",17/12/25
5914,5914,1,41,4,"Cardio",1353,6,180,135,59,3,"No",17/12/25
5915,5915,1,2,4,"Yoga",862,56,183,133,73,2,"No",17/12/25
5916,5916,1,43,3,"Cardio",1371,66,162,158,53,2,"No",17/12/25
5917,5917,1,24,3,"Yoga",892,8,172,134,57,3,"Yes",17/12/25
5918,5918,1,22,4,"Strength",1318,7,187,142,50,2,"Yes",17/12/25
5919,5919,1,07,3,"Yoga",706,2,188,152,67,3,"Yes",17/12/25
5920,5920,1,37,4,"Cardio",1313,01,185,126,52,2,"Yes",17/12/25
5921,5921,1,4,3,"HIIT",1848,199,123,58,5,"Yes",17/12/25
5922,5922,1,56,4,"Strength",1828,01,178,126,59,3,"No",17/12/25
5923,5923,0,85,2,"Cardio",747,32,177,150,71,2,"Yes",17/12/25
5924,5924,1,04,3,"Cardio",999,23,185,154,55,3,"Yes",17/12/25
5925,5925,1,19,4,"Yoga",857,51,181,141,72,1,"Yes",17/12/25
5926,5926,1,24,3,"Strength",1341,43,172,134,57,3,"Yes",17/12/25
5927,5927,1,3,3,"HIIT",1714,57,166,159,65,4,"Yes",17/12/25
5928,5928,1,07,2,"Strength",1058,34,177,122,69,4,"No",17/12/25
5929,5929,1,44,4,"Strength",1556,5,177,159,57,2,"No",17/12/25
5930,5930,1,37,2,"Strength",1353,83,167,134,59,1,"No",17/12/25
5931,5931,0,82,2,"Yoga",541,69,187,136,72,5,"Yes",17/12/25
5932,5932,1,18,4,"Yoga",848,18,181,152,50,4,"No",17/12/25
5933,5933,1,35,4,"HIIT",1780,52,165,136,58,5,"Yes",17/12/25
5934,5934,0,8,3,"HIIT",970,64,191,157,52,4,"No",17/12/25
5935,5935,0,86,3,"Yoga",567,6,173,130,67,2,"No",17/12/25
5936,5936,1,39,2,"Cardio",1225,42,164,142,73,4,"No",17/12/25
5937,5937,1,33,3,"HIIT",1758,53,166,167,58,4,"No",17/12/25
5938,5938,1,02,4,"Yoga",734,4,184,141,52,3,"No",17/12/25
5939,5939,1,4,4,"Yoga",1008,183,152,74,2,"No",17/12/25
5940,5940,0,91,2,"Cardio",801,53,199,138,68,3,"Yes",17/12/25
5941,5941,1,27,2,"HIIT",1536,7,186,157,64,4,"No",17/12/25
5942,5942,1,42,4,"Strength",1533,6,173,137,68,5,"Yes",17/12/25
5943,5943,1,67,5,"Yoga",1302,6,190,161,58,3,"No",17/12/25
5944,5944,1,26,4,"HIIT",1661,81,170,134,67,4,"Yes",17/12/25
5945,5945,1,58,4,"Yoga",1230,5,171,143,55,3,"No",17/12/25
5946,5946,1,72,4,"Cardio",1788,8,168,149,68,4,"Yes",17/12/25
5947,5947,1,4,"HIIT",1315,6,187,152,68,3,"No",17/12/25
5948,5948,0,99,2,"HIIT",1196,81,169,151,58,2,"No",17/12/25
5949,5949,1,95,5,"Strength",2279,74,196,134,54,2,"Yes",17/12/25
5950,5950,1,05,4,"HIIT",1386,161,140,63,2,"No",17/12/25
5951,5951,1,71,4,"Cardio",1779,77,161,139,72,4,"No",17/12/25
5952,5952,1,01,4,"HIIT",1333,2,187,152,68,3,"No",17/12/25
5953,5953,0,69,3,"Yoga",455,4,194,127,51,3,"Yes",17/12/25
5954,5954,1,12,3,"Strength",1107,79,179,167,61,3,"Yes",17/12/25
5955,5955,1,3,4,"Yoga",936,194,150,65,4,"No",17/12/25
5956,5956,0,73,3,"Cardio",642,98,175,142,72,1,"No",17/12/25
5957,5957,1,84,4,"HIIT",2633,22,175,122,65,4,"Yes",17/12/25
5958,5958,1,12,4,"Yoga",805,73,171,141,54,2,"No",17/12/25
5959,5959,0,92,3,"Yoga",608,3,189,144,62,3,"Yes",17/12/25
5960,5960,1,38,2,"Yoga",909,97,180,160,73,1,"No",17/12/25
5961,5961,1,3,3,"Strength",1404,194,143,66,1,"No",17/12/25
5962,5962,0,84,2,"Yoga",554,4,183,158,64,4,"Yes",17/12/25
5963,5963,1,04,3,"Yoga",749,42,172,166,62,3,"Yes",17/12/25
5964,5964,1,02,3,"Cardio",979,2,188,141,65,4,"Yes",17/12/25
5965,5965,1,78,4,"Yoga",1391,6,174,154,57,5,"Yes",17/12/25
5966,5966,1,34,3,"Cardio",1288,54,174,156,67,4,"No",17/12/25
5967,5967,1,44,3,"Yoga",1038,53,165,130,60,3,"Yes",17/12/25
5968,5968,0,86,3,"HIIT",1041,55,164,129,65,3,"No",17/12/25
5969,5969,1,47,3,"Strength",1455,3,178,158,52,3,"Yes",17/12/25
5970,5970,0,53,2,"HIIT",640,72,192,127,57,4,"No",17/12/25
5971,5971,1,13,3,"Strength",1220,4,199,146,56,4,"Yes",17/12/25
5972,5972,1,54,5,"Strength",1803,19,189,150,65,2,"No",17/12/25
5973,5973,1,55,4,"Cardio",1610,76,178,126,59,3,"No",17/12/25
5974,5974,1,36,2,"Yoga",896,78,181,167,67,2,"No",17/12/25
5975,5975,1,46,3,"HIIT",1766,6,195,127,63,3,"Yes",17/12/25
5976,5976,0,9,2,"Cardio",790,56,199,149,55,4,"No",17/12/25
5977,5977,1,76,5,"Yoga",1371,74,196,154,66,2,"No",17/12/25
5978,5978,1,83,4,"Cardio",1904,66,167,122,52,2,"No",17/12/25
5979,5979,1,11,3,"Yoga",733,27,171,130,70,4,"Yes",17/12/25
5980,5980,1,53,4,"Strength",1791,48,177,123,72,5,"No",17/12/25
5981,5981,1,16,3,"Strength",1252,8,192,121,66,4,"No",17/12/25
5982,5982,1,19,4,"Strength",1283,06,189,120,68,2,"Yes",17/12/25
5983,5983,1,51,5,"HIIT",2157,64,173,143,64,1,"No",17/12/25
5984,5984,1,28,2,"Yoga",843,26,194,161,73,3,"No",17/12/25
5985,5985,1,06,4,"Strength",1144,8,160,136,51,1,"Yes",17/12/25
5986,5986,1,88,5,"Cardio",1955,2,185,160,73,1,"Yes",17/12/25
5987,5987,1,34,2,"HIIT",1619,93,186,159,66,4,"No",17/12/25
5988,5988,1,3,3,"Cardio",1145,04,170,150,62,1,"Yes",17/12/25
5989,5989,1,42,3,"Cardio",1362,06,164,137,66,4,"Yes",17/12/25
5990,5990,1,49,3,"Yoga",1074,59,195,132,54,2,"No",17/12/25
5991,5991,1,98,4,"Yoga",1544,4,175,166,62,3,"No",17/12/25
5992,5992,1,11,4,"Strength",1197,8,191,155,50,5,"No",17/12/25
5993,5993,0,83,3,"HIIT",1005,21,164,132,58,4,"No",17/12/25
5994,5994,1,44,4,"Yoga",1034,21,192,121,57,5,"No",17/12/25
5995,5995,1,59,5,"Cardio",1652,33,188,152,65,2,"Yes",17/12/25
5996,5996,1,03,4,"Cardio",986,33,171,125,62,2,"Yes",17/12/25
5997,5997,1,2,4,"Yoga",862,56,188,135,71,5,"No",17/12/25
5998,5998,1,34,4,"HIIT",1770,27,170,154,59,3,"No",17/12/25
5999,5999,1,24,3,"HIIT",1497,67,169,151,58,3,"No",17/12/25
6000,6000,1,41,4,"Strength",1522,8,196,129,66,4,"No",17/12/25
6001,6001,1,08,3,"Yoga",777,6,196,148,68,4,"Yes",17/12/25
6002,6002,1,13,3,"Strength",1218,37,175,133,58,4,"Yes",17/12/25
6003,6003,1,38,2,"HIIT",1671,32,177,151,52,4,"Yes",17/12/25
6004,6004,1,38,2,"Yoga",909,97,175,165,58,2,"Yes",17/12/25
6005,6005,1,28,4,"Cardio",1228,8,194,130,56,5,"Yes",17/12/25
6006,6006,1,57,5,"Strength",1835,49,177,136,56,4,"Yes",17/12/25
6007,6007,0,94,2,"Cardio",824,19,170,122,61,3,"No",17/12/25
6008,6008,1,31,2,"Yoga",863,81,187,156,62,4,"Yes",17/12/25
6009,6009,1,16,4,"Yoga",835,9,180,149,51,4,"No",17/12/25
6010,6010,1,25,3,"Strength",1351,12,199,132,60,5,"Yes",17/12/25
6011,6011,1,81,4,"HIIT",2584,32,161,153,53,4,"Yes",17/12/25
6012,6012,1,27,4,"Yoga",913,64,176,158,71,4,"No",17/12/25
6013,6013,0,67,3,"HIIT",810,7,180,120,59,3,"Yes",17/12/25
6014,6014,1,07,3,"Yoga",706,84,192,149,74,4,"Yes",17/12/25
6015,6015,1,03,3,"HIIT",1244,03,192,128,60,4,"Yes",17/12/25
6016,6016,0,76,2,"Cardio",668,8,190,150,60,4,"No",17/12/25
6017,6017,0,77,2,"HIIT",931,7,181,122,67,1,"Yes",17/12/25
6018,6018,1,58,5,"Yoga",1233,35,188,152,65,2,"Yes",17/12/25
6019,6019,1,21,3,"HIIT",1595,87,193,145,64,3,"No",17/12/25
6020,6020,1,37,4,"HIIT",1809,91,192,132,61,2,"No",17/12/25
6021,6021,1,08,4,"Cardio",1035,94,198,137,69,2,"Yes",17/12/25
6022,6022,1,36,4,"Strength",1467,58,172,121,63,4,"Yes",17/12/25
6023,6023,1,47,2,"Yoga",970,2,169,144,72,4,"No",17/12/25
6024,6024,1,25,3,"Yoga",825,75,168,149,68,2,"No",17/12/25
6025,6025,0,62,3,"Cardio",547,09,177,150,62,1,"No",17/12/25
6026,6026,1,3,4,"Yoga",936,78,170,150,73,2,"No",17/12/25
6027,6027,1,88,5,"HIIT",2690,47,186,143,66,4,"Yes",17/12/25
6028,6028,0,92,2,"Strength",908,32,187,145,72,2,"Yes",17/12/25
6029,6029,1,4,"Yoga",720,189,158,69,1,"No",17/12/25
6030,6030,0,73,3,"HIIT",883,3,174,130,71,3,"No",17/12/25
6031,6031,1,77,5,"Strength",2072,49,176,151,65,5,"Yes",17/12/25
6032,6032,1,68,5,"Yoga",1309,39,167,165,62,3,"Yes",17/12/25
6033,6033,1,48,3,"HIIT",1784,29,178,158,52,3,"Yes",17/12/25
6034,6034,1,43,3,"Strength",1416,99,182,142,66,2,"Yes",17/12/25
6035,6035,0,93,2,"Cardio",818,4,187,130,67,4,"Yes",17/12/25
6036,6036,1,08,3,"Yoga",776,95,185,125,63,2,"Yes",17/12/25
6037,6037,1,76,5,"Strength",2057,62,174,145,62,3,"No",17/12/25
6038,6038,1,36,2,"Strength",1345,18,181,167,67,2,"Yes",17/12/25
6039,6039,1,22,3,"Yoga",877,67,193,144,64,3,"No",17/12/25
6040,6040,1,84,4,"Cardio",1909,18,183,150,67,3,"Yes",17/12/25
6041,6041,1,13,4,"Yoga",814,96,172,139,50,3,"No",17/12/25
6042,6042,0,66,3,"HIIT",800,78,162,120,73,2,"No",17/12/25
6043,6043,1,02,2,"HIIT",1237,57,194,126,73,3,"Yes",17/12/25
6044,6044,1,27,3,"Cardio",1218,18,198,120,71,3,"Yes",17/12/25
6045,6045,1,01,2,"Cardio",888,8,162,123,52,4,"Yes",17/12/25
6046,6046,1,15,3,"HIIT",1518,179,149,58,1,"No",17/12/25
6047,6047,1,27,2,"HIIT",1536,7,163,149,72,5,"No",17/12/25
6048,6048,1,1,3,"Yoga",725,34,171,130,70,4,"Yes",17/12/25
6049,6049,1,77,5,"Cardio",1839,38,185,135,55,2,"No",17/12/25
6050,6050,1,45,3,"HIIT",1756,1,180,158,66,4,"Yes",17/12/25
6051,6051,1,48,2,"Yoga",975,91,188,157,67,2,"Yes",17/12/25
6052,6052,1,29,4,"HIIT",1704,22,164,134,68,5,"Yes",17/12/25
6053,6053,0,96,3,"HIIT",1160,54,171,131,69,1,"No",17/12/25
6054,6054,1,42,3,"Cardio",1249,6,182,143,66,2,"Yes",17/12/25
6055,6055,0,54,2,"Yoga",356,72,175,168,57,5,"Yes",17/12/25
6056,6056,0,74,2,"Cardio",651,2,199,130,53,1,"Yes",17/12/25
6057,6057,1,55,4,"Yoga",1208,07,176,152,67,1,"Yes",17/12/25
6058,6058,1,96,5,"Strength",2291,44,196,134,54,2,"Yes",17/12/25
6059,6059,1,26,4,"Cardio",1208,59,182,155,57,2,"Yes",17/12/25
6060,6060,1,06,3,"Yoga",700,24,169,136,64,5,"No",17/12/25
6061,6061,0,95,3,"Yoga",626,43,196,150,56,1,"Yes",17/12/25
6062,6062,1,76,4,"Strength",2056,03,172,127,55,5,"Yes",17/12/25
6063,6063,2,4,"Yoga",1558,8,177,165,50,2,"Yes",17/12/25
6064,6064,1,67,5,"Strength",1953,9,167,166,62,3,"Yes",17/12/25
6065,6065,0,77,2,"Strength",761,61,187,143,68,5,"Yes",17/12/25
6066,6066,0,86,2,"HIIT",1041,55,181,161,69,3,"Yes",17/12/25
6067,6067,0,73,3,"Strength",722,04,175,143,73,1,"Yes",17/12/25
6068,6068,1,35,2,"Yoga",891,181,167,67,2,"Yes",17/12/25
6069,6069,1,18,2,"Yoga",778,8,189,152,50,1,"Yes",17/12/25
6070,6070,1,3,4,"Strength",1408,68,168,150,55,1,"Yes",17/12/25
6071,6071,1,47,3,"HIIT",1777,08,172,123,72,4,"Yes",17/12/25
6072,6072,1,38,2,"Yoga",910,8,172,128,69,4,"Yes",17/12/25
6073,6073,1,37,2,"Cardio",1204,5,182,151,64,1,"Yes",17/12/25
6074,6074,1,96,5,"Strength",2291,44,196,134,54,2,"Yes",17/12/25
6075,6075,1,21,4,"Yoga",869,75,189,127,60,4,"Yes",17/12/25
6076,6076,1,72,5,"Strength",2007,76,194,120,53,2,"No",17/12/25
6077,6077,1,71,4,"Strength",2000,7,187,127,56,4,"Yes",17/12/25
6078,6078,0,54,3,"Strength",535,57,166,162,68,2,"No",17/12/25
6079,6079,1,79,5,"Cardio",1861,6,168,124,50,3,"No",17/12/25
6080,6080,1,45,3,"Yoga",954,39,195,127,63,3,"Yes",17/12/25
6081,6081,1,3,3,"Cardio",1144,199,166,69,2,"Yes",17/12/25
6082,6082,1,36,4,"Yoga",978,38,177,138,66,1,"No",17/12/25
6083,6083,1,29,4,"Yoga",930,35,179,151,66,2,"Yes",17/12/25
6084,6084,1,18,3,"Strength",1275,46,167,158,74,5,"Yes",17/12/25
6085,6085,1,29,3,"Cardio",1135,2,195,125,69,4,"No",17/12/25
6086,6086,1,81,5,"HIIT",2590,29,162,145,70,4,"Yes",17/12/25
6087,6087,1,66,4,"HIIT",2377,45,183,128,71,4,"No",17/12/25
6088,6088,0,81,2,"HIIT",977,43,199,164,56,5,"No",17/12/25
6089,6089,1,56,4,"Strength",1822,39,163,133,72,3,"Yes",17/12/25
6090,6090,1,4,"Cardio",960,8,189,158,69,1,"Yes",17/12/25
6091,6091,1,67,4,"Strength",1955,4,195,156,62,1,"No",17/12/25
6092,6092,0,73,2,"Strength",722,7,160,143,58,4,"No",17/12/25
6093,6093,1,65,4,"Cardio",1717,32,170,167,72,4,"No",17/12/25
6094,6094,1,85,4,"Yoga",1441,89,175,122,65,4,"Yes",17/12/25
6095,6095,1,35,4,"Cardio",1294,92,175,126,69,3,"Yes",17/12/25
6096,6096,1,35,4,"HIIT",1780,52,188,129,52,4,"No",17/12/25
6097,6097,1,16,4,"HIIT",1532,48,189,134,74,2,"No",17/12/25
6098,6098,1,27,3,"Cardio",1119,63,195,125,69,4,"No",17/12/25
6099,6099,1,1,3,"HIIT",1450,79,168,146,74,2,"Yes",17/12/25
6100,6100,1,28,3,"Yoga",920,06,193,161,74,3,"No",17/12/25
6101,6101,1,07,3,"Cardio",1027,2,169,150,70,2,"No",17/12/25
6102,6102,1,7,4,"Cardio",1766,64,188,137,61,4,"Yes",17/12/25
6103,6103,1,05,3,"Yoga",755,37,186,153,65,2,"No",17/12/25
6104,6104,1,2,3,"Yoga",792,174,142,61,4,"Yes",17/12/25
6105,6105,1,3,3,"Yoga",857,22,197,161,59,3,"No",17/12/25
6106,6106,1,35,3,"Strength",1336,5,165,135,65,4,"No",17/12/25
6107,6107,0,73,2,"HIIT",883,3,170,122,57,3,"No",17/12/25
6108,6108,1,41,4,"Strength",1520,26,192,135,58,2,"Yes",17/12/25
6109,6109,1,04,4,"Yoga",749,42,194,131,71,2,"No",17/12/25
6110,6110,1,13,2,"Strength",1117,68,170,127,70,4,"Yes",17/12/25
6111,6111,0,95,2,"Strength",939,64,170,122,61,3,"No",17/12/25
6112,6112,1,37,3,"Strength",1477,13,173,156,54,2,"Yes",17/12/25
6113,6113,1,14,4,"HIIT",1507,31,180,149,51,4,"No",17/12/25
6114,6114,0,58,3,"Cardio",510,4,190,164,56,5,"No",17/12/25
6115,6115,1,07,4,"HIIT",1412,4,164,149,74,4,"No",17/12/25
6116,6116,1,84,5,"HIIT",2631,2,189,163,66,2,"Yes",17/12/25
6117,6117,1,35,3,"Strength",1334,07,164,149,57,3,"Yes",17/12/25
6118,6118,1,03,4,"Yoga",741,6,187,128,69,2,"Yes",17/12/25
6119,6119,1,01,3,"Cardio",971,22,197,129,64,3,"Yes",17/12/25
6120,6120,1,75,4,"Yoga",1367,1,170,166,52,5,"No",17/12/25
6121,6121,1,33,3,"Strength",1434,01,166,167,58,4,"Yes",17/12/25
6122,6122,0,6,2,"Yoga",395,64,168,135,68,1,"No",17/12/25
6123,6123,1,13,2,"Cardio",996,21,170,128,70,4,"Yes",17/12/25
7143,7143,1,12,3,"Yoga",807,74,170,126,70,4,"Yes",17/12/25
7144,7144,1,47,4,"Cardio",1414,73,191,139,70,3,"No",17/12/25
7145,7145,1,25,2,"Yoga",824,25,192,132,73,5,"Yes",17/12/25
7146,7146,1,43,3,"HIIT",1890,75,198,138,74,2,"Yes",17/12/25
7147,7147,1,07,3,"HIIT",1294,7,187,136,58,1,"Yes",17/12/25
7148,7148,1,2,4,"HIIT",1587,96,188,134,71,5,"No",17/12/25
