"USERID","AGE","GENDER","WEIGHT_KG","HEIGHT_M","FAT_PERCENTAGE","BMI","EXPERIENCE_LEVEL","CREATED_DATE"
3322,25,"Female",64,42,1,71,21,92,22,03,"Beginner",17/12/25
3323,52,"Male",61,85,1,69,26,15,21,66,"Advanced",17/12/25
3324,20,"Male",54,88,1,6,24,49,21,44,"Intermediate",17/12/25
3325,31,"Male",60,22,1,77,18,54,19,22,"Intermediate",17/12/25
3326,30,"Male",62,95,1,92,21,64,17,08,"Beginner",17/12/25
3327,35,"Female",77,29,1,67,26,24,27,71,"Beginner",17/12/25
3328,48,"Male",57,03,1,51,24,99,25,01,"Intermediate",17/12/25
3329,52,"Female",61,66,1,69,20,64,21,59,"Intermediate",17/12/25
3330,29,"Male",120,25,1,87,32,02,34,39,"Intermediate",17/12/25
3331,59,"Female",78,71,1,92,25,07,21,35,"Beginner",17/12/25
3332,49,"Female",83,1,95,25,24,21,83,"Advanced",17/12/25
3333,54,"Female",78,81,1,66,27,19,28,6,"Beginner",17/12/25
3334,46,"Male",61,28,1,71,22,57,20,96,"Intermediate",17/12/25
3335,21,"Female",73,23,1,68,30,59,25,95,"Intermediate",17/12/25
3336,24,"Female",52,56,1,57,27,38,21,32,"Beginner",17/12/25
3337,39,"Female",102,07,1,94,25,27,27,12,"Beginner",17/12/25
3338,49,"Female",49,29,1,54,21,37,20,78,"Intermediate",17/12/25
3339,45,"Female",73,1,1,75,28,11,23,87,"Intermediate",17/12/25
3340,43,"Male",46,78,1,63,22,17,61,"Beginner",17/12/25
3341,45,"Female",80,73,1,76,28,5,26,06,"Advanced",17/12/25
3342,43,"Female",66,86,1,83,26,28,19,96,"Beginner",17/12/25
3343,40,"Female",52,87,1,66,19,33,19,19,"Intermediate",17/12/25
3344,42,"Male",48,92,1,49,22,22,22,04,"Intermediate",17/12/25
3345,57,"Male",55,94,1,99,16,46,14,13,"Beginner",17/12/25
3346,58,"Female",49,26,1,67,18,42,17,66,"Intermediate",17/12/25
3347,40,"Female",51,81,1,61,23,55,19,99,"Beginner",17/12/25
3348,39,"Male",60,49,1,83,18,3,18,06,"Intermediate",17/12/25
3349,55,"Female",119,02,1,72,35,40,23,"Beginner",17/12/25
3350,44,"Male",68,63,1,75,25,19,22,41,"Beginner",17/12/25
3351,51,"Male",55,49,1,53,23,31,23,7,"Intermediate",17/12/25
3352,55,"Male",118,79,1,72,35,40,15,"Beginner",17/12/25
3353,54,"Male",46,47,1,5,22,92,20,65,"Beginner",17/12/25
3354,18,"Male",62,26,1,85,23,9,18,19,"Beginner",17/12/25
3355,18,"Female",68,03,1,8,23,31,21,"Intermediate",17/12/25
3356,45,"Female",85,08,1,86,23,59,24,59,"Advanced",17/12/25
3357,58,"Male",51,71,1,79,18,48,16,14,"Beginner",17/12/25
3358,40,"Female",55,01,1,61,24,85,21,22,"Advanced",17/12/25
3359,20,"Male",75,88,1,78,24,87,23,95,"Beginner",17/12/25
3360,46,"Male",55,57,1,72,21,98,18,78,"Beginner",17/12/25
3361,52,"Female",44,48,1,62,20,49,16,95,"Beginner",17/12/25
3362,25,"Female",112,35,1,96,28,21,29,25,"Beginner",17/12/25
3363,35,"Female",101,94,1,93,27,59,27,37,"Beginner",17/12/25
3364,57,"Female",126,54,1,63,35,47,63,"Beginner",17/12/25
3365,41,"Male",65,14,1,57,27,78,26,43,"Intermediate",17/12/25
3366,35,"Female",100,47,1,63,35,37,81,"Beginner",17/12/25
3367,30,"Male",87,22,1,93,24,86,23,42,"Advanced",17/12/25
3368,26,"Male",70,45,1,66,25,61,25,57,"Beginner",17/12/25
3369,42,"Female",59,62,1,74,21,34,19,69,"Advanced",17/12/25
3370,18,"Female",87,52,1,93,21,28,23,5,"Advanced",17/12/25
3371,37,"Female",76,99,1,77,25,8,24,57,"Beginner",17/12/25
3372,31,"Female",47,94,1,65,20,14,17,61,"Beginner",17/12/25
3373,56,"Male",48,23,1,87,19,95,13,79,"Beginner",17/12/25
3374,45,"Male",65,24,1,57,25,95,26,47,"Beginner",17/12/25
3375,38,"Male",61,86,1,54,25,33,26,08,"Intermediate",17/12/25
3376,38,"Female",77,74,1,58,30,45,31,14,"Beginner",17/12/25
3377,22,"Female",42,39,1,56,24,71,17,42,"Beginner",17/12/25
3378,19,"Female",128,03,1,93,34,82,34,37,"Intermediate",17/12/25
3379,25,"Female",63,23,1,68,23,68,22,4,"Beginner",17/12/25
3380,54,"Female",116,41,2,25,43,29,1,"Beginner",17/12/25
3381,33,"Male",39,96,1,63,19,83,15,04,"Intermediate",17/12/25
3382,30,"Male",120,83,2,31,71,30,21,"Beginner",17/12/25
3383,46,"Male",88,61,1,63,33,36,33,35,"Beginner",17/12/25
3384,49,"Male",82,61,1,95,28,61,21,73,"Advanced",17/12/25
3385,51,"Male",59,19,1,65,20,5,21,74,"Intermediate",17/12/25
3386,19,"Female",48,33,1,52,23,57,20,92,"Beginner",17/12/25
3387,37,"Male",74,34,1,69,30,07,26,03,"Beginner",17/12/25
3388,31,"Male",86,08,1,76,29,58,27,79,"Intermediate",17/12/25
3389,55,"Female",54,05,1,76,24,53,17,45,"Beginner",17/12/25
3390,43,"Male",96,28,1,85,31,72,28,13,"Beginner",17/12/25
3391,50,"Female",56,8,1,59,25,84,22,47,"Beginner",17/12/25
3392,30,"Female",92,07,1,99,24,62,23,25,"Beginner",17/12/25
3393,18,"Female",114,97,1,97,27,71,29,62,"Beginner",17/12/25
3394,18,"Female",72,68,1,54,33,43,30,65,"Beginner",17/12/25
3395,52,"Male",83,85,1,85,23,75,24,5,"Beginner",17/12/25
3396,46,"Female",80,79,1,6,31,98,31,56,"Beginner",17/12/25
3397,30,"Female",69,92,1,56,32,54,28,73,"Intermediate",17/12/25
3398,39,"Female",61,4,1,77,21,28,19,6,"Beginner",17/12/25
3399,54,"Male",86,61,1,95,23,29,22,78,"Beginner",17/12/25
3400,52,"Male",72,59,1,94,19,62,19,29,"Beginner",17/12/25
3401,43,"Female",64,29,1,66,24,5,23,33,"Advanced",17/12/25
3402,38,"Female",57,36,1,56,22,92,23,57,"Intermediate",17/12/25
3403,35,"Female",127,01,1,62,35,48,4,"Intermediate",17/12/25
3404,44,"Female",48,34,1,76,21,6,15,61,"Beginner",17/12/25
3405,27,"Male",53,1,1,58,21,75,21,27,"Intermediate",17/12/25
3406,46,"Male",53,73,1,72,21,15,18,16,"Beginner",17/12/25
3407,46,"Male",60,21,1,71,23,1,20,59,"Advanced",17/12/25
3408,35,"Male",55,13,1,56,26,26,22,65,"Advanced",17/12/25
3409,40,"Male",72,18,1,6,27,65,28,2,"Beginner",17/12/25
3410,47,"Male",88,98,1,84,28,25,26,28,"Intermediate",17/12/25
3411,52,"Male",58,94,1,71,23,13,20,16,"Beginner",17/12/25
3412,53,"Male",54,55,1,74,20,27,18,02,"Beginner",17/12/25
3413,18,"Male",67,34,1,6,30,26,3,"Beginner",17/12/25
3414,32,"Male",70,59,1,62,28,26,26,9,"Beginner",17/12/25
3415,21,"Male",59,98,1,7,20,61,20,75,"Advanced",17/12/25
3416,36,"Female",121,21,1,93,32,29,32,54,"Beginner",17/12/25
3417,19,"Male",47,03,1,63,22,85,17,7,"Beginner",17/12/25
3418,53,"Female",46,96,1,76,21,89,15,16,"Intermediate",17/12/25
3419,18,"Female",70,1,1,61,26,36,27,04,"Beginner",17/12/25
3420,52,"Male",70,07,1,69,22,85,24,53,"Beginner",17/12/25
3421,34,"Female",73,78,1,57,31,23,29,93,"Beginner",17/12/25
3422,25,"Female",76,53,1,96,18,91,19,92,"Beginner",17/12/25
3423,28,"Male",70,1,1,58,28,85,28,08,"Beginner",17/12/25
3424,22,"Male",88,47,1,62,32,99,33,71,"Advanced",17/12/25
3425,21,"Male",100,86,1,84,28,18,29,79,"Beginner",17/12/25
3426,25,"Female",63,21,1,68,22,63,22,4,"Beginner",17/12/25
3427,43,"Male",41,96,1,66,18,59,15,23,"Beginner",17/12/25
3428,58,"Female",46,06,1,67,20,94,16,52,"Intermediate",17/12/25
3429,29,"Male",86,91,1,86,27,44,25,12,"Advanced",17/12/25
3430,37,"Male",54,87,1,57,25,58,22,26,"Beginner",17/12/25
3431,31,"Male",54,24,1,76,21,85,17,51,"Intermediate",17/12/25
3432,58,"Male",88,98,1,72,29,12,30,08,"Beginner",17/12/25
3433,47,"Female",61,7,1,54,27,48,26,02,"Intermediate",17/12/25
3434,52,"Male",50,78,1,79,17,28,15,85,"Beginner",17/12/25
3435,56,"Female",125,25,1,86,34,36,36,2,"Intermediate",17/12/25
3436,48,"Male",129,43,1,61,35,49,93,"Intermediate",17/12/25
3437,33,"Female",106,37,1,6,35,41,55,"Beginner",17/12/25
3438,37,"Female",48,9,1,74,17,18,16,15,"Intermediate",17/12/25
3439,51,"Male",74,59,1,55,32,21,31,05,"Beginner",17/12/25
3440,43,"Female",83,15,1,95,25,26,21,87,"Advanced",17/12/25
3441,56,"Female",55,86,1,92,20,35,15,15,"Beginner",17/12/25
3442,42,"Male",63,07,1,71,22,96,21,57,"Beginner",17/12/25
3443,29,"Female",68,18,1,7,23,92,23,59,"Beginner",17/12/25
3444,21,"Female",67,23,1,61,30,49,25,94,"Beginner",17/12/25
3445,25,"Female",66,18,1,61,26,95,25,53,"Beginner",17/12/25
3446,22,"Male",101,81,1,85,28,71,29,75,"Beginner",17/12/25
3447,25,"Female",65,24,1,76,26,56,21,06,"Beginner",17/12/25
3448,44,"Female",58,53,1,52,23,66,25,33,"Intermediate",17/12/25
3449,34,"Female",65,92,1,62,22,35,25,12,"Beginner",17/12/25
3450,53,"Male",53,34,1,74,18,19,17,62,"Intermediate",17/12/25
3451,28,"Female",70,54,1,59,27,66,27,9,"Intermediate",17/12/25
3452,42,"Female",42,78,1,74,18,91,14,13,"Beginner",17/12/25
3453,27,"Male",61,85,1,8,23,72,19,09,"Beginner",17/12/25
3454,28,"Female",81,28,1,97,23,64,20,94,"Intermediate",17/12/25
3455,41,"Female",43,41,1,77,18,08,13,86,"Beginner",17/12/25
3456,29,"Male",121,03,1,87,35,34,61,"Intermediate",17/12/25
3457,45,"Female",57,9,1,72,23,47,19,57,"Intermediate",17/12/25
3458,45,"Female",79,23,1,95,18,21,20,84,"Intermediate",17/12/25
3459,52,"Male",70,84,1,72,24,34,23,95,"Intermediate",17/12/25
3460,34,"Male",68,1,68,23,35,24,09,"Beginner",17/12/25
3461,26,"Female",53,85,1,65,22,14,19,78,"Intermediate",17/12/25
3462,24,"Male",87,12,1,74,27,26,28,78,"Intermediate",17/12/25
3463,58,"Female",90,53,1,72,31,1,30,6,"Beginner",17/12/25
3464,49,"Female",79,24,1,73,25,19,26,48,"Beginner",17/12/25
3465,34,"Female",74,15,1,57,32,63,30,08,"Beginner",17/12/25
3466,26,"Male",64,68,1,5,25,45,28,75,"Advanced",17/12/25
3467,48,"Male",94,09,1,7,29,05,32,56,"Beginner",17/12/25
3468,51,"Male",70,68,1,55,32,67,29,42,"Beginner",17/12/25
3469,31,"Male",86,46,1,69,29,48,30,27,"Advanced",17/12/25
3470,23,"Female",106,94,1,94,28,52,28,41,"Beginner",17/12/25
3471,27,"Female",58,19,1,79,15,67,18,16,"Beginner",17/12/25
3472,56,"Female",52,21,1,64,21,95,19,41,"Intermediate",17/12/25
3473,42,"Male",73,1,1,62,29,25,27,85,"Intermediate",17/12/25
3474,23,"Female",42,17,1,58,22,19,16,89,"Beginner",17/12/25
3475,51,"Female",58,78,1,65,20,42,21,59,"Beginner",17/12/25
3476,42,"Female",58,96,1,74,21,29,19,47,"Advanced",17/12/25
3477,52,"Male",63,05,1,62,25,73,24,02,"Intermediate",17/12/25
3478,48,"Female",115,73,1,86,34,13,33,45,"Beginner",17/12/25
3479,27,"Male",69,42,1,76,25,45,22,41,"Beginner",17/12/25
3480,24,"Male",58,25,1,56,24,62,23,94,"Beginner",17/12/25
3481,20,"Female",50,88,1,68,21,37,18,03,"Beginner",17/12/25
3482,56,"Male",88,74,1,85,25,85,25,93,"Advanced",17/12/25
3483,43,"Female",64,84,1,66,23,2,23,53,"Intermediate",17/12/25
3484,18,"Male",66,36,1,75,25,62,21,67,"Beginner",17/12/25
3485,18,"Male",62,08,1,59,22,5,24,56,"Intermediate",17/12/25
3486,30,"Male",121,94,2,28,73,30,48,"Beginner",17/12/25
3487,55,"Male",50,03,1,76,17,1,16,15,"Beginner",17/12/25
3488,49,"Male",83,21,1,95,21,04,21,88,"Advanced",17/12/25
3489,54,"Male",64,29,1,69,23,42,22,51,"Advanced",17/12/25
3490,57,"Male",76,47,1,63,30,69,28,78,"Beginner",17/12/25
3491,33,"Male",57,74,1,53,25,63,24,67,"Advanced",17/12/25
3492,28,"Female",54,79,1,79,20,86,17,1,"Intermediate",17/12/25
3493,56,"Male",69,99,1,69,25,78,24,51,"Beginner",17/12/25
3494,52,"Female",71,46,1,72,25,72,24,15,"Intermediate",17/12/25
3495,20,"Female",120,72,1,73,35,40,34,"Intermediate",17/12/25
3496,22,"Female",61,67,1,52,29,29,26,69,"Intermediate",17/12/25
3497,36,"Female",55,87,1,95,18,82,14,69,"Beginner",17/12/25
3498,44,"Male",65,51,1,8,26,91,20,22,"Beginner",17/12/25
3499,56,"Male",89,04,1,85,26,9,26,02,"Advanced",17/12/25
3500,20,"Female",65,32,1,52,31,62,28,27,"Beginner",17/12/25
3501,37,"Female",73,27,1,74,24,46,24,2,"Beginner",17/12/25
3502,26,"Male",58,4,1,51,24,02,25,61,"Advanced",17/12/25
3503,32,"Male",88,28,1,88,22,56,24,98,"Advanced",17/12/25
3504,42,"Male",56,91,1,53,26,12,24,31,"Beginner",17/12/25
3505,31,"Female",86,1,76,27,07,27,76,"Beginner",17/12/25
3506,34,"Female",65,69,1,62,28,08,25,03,"Beginner",17/12/25
3507,56,"Male",91,17,1,61,35,35,17,"Beginner",17/12/25
3508,44,"Female",90,06,1,99,26,81,22,74,"Beginner",17/12/25
3509,50,"Male",73,67,1,55,31,36,30,66,"Beginner",17/12/25
3510,23,"Female",114,85,1,6,35,44,86,"Beginner",17/12/25
3511,19,"Female",72,44,1,94,21,96,19,25,"Intermediate",17/12/25
3512,39,"Male",55,89,1,6,25,62,21,83,"Beginner",17/12/25
3513,20,"Male",71,25,1,69,25,77,24,95,"Intermediate",17/12/25
3514,30,"Male",113,11,1,91,28,95,31,01,"Beginner",17/12/25
3515,41,"Male",74,4,1,61,30,45,28,7,"Beginner",17/12/25
3516,28,"Male",62,71,1,62,25,6,23,89,"Beginner",17/12/25
3517,18,"Female",72,45,1,54,32,16,30,55,"Beginner",17/12/25
3518,54,"Female",87,15,1,76,30,58,28,13,"Beginner",17/12/25
3519,21,"Male",101,15,1,95,28,78,26,6,"Beginner",17/12/25
3520,56,"Male",125,59,1,8,35,38,76,"Beginner",17/12/25
3521,52,"Male",85,64,1,82,27,41,25,85,"Advanced",17/12/25
3522,31,"Female",62,58,1,62,23,57,23,85,"Intermediate",17/12/25
3523,32,"Female",102,38,1,98,31,94,26,11,"Beginner",17/12/25
3524,41,"Female",66,52,1,69,26,6,23,29,"Beginner",17/12/25
3525,21,"Female",93,37,1,73,28,92,31,2,"Beginner",17/12/25
3526,40,"Female",56,05,1,79,17,95,17,49,"Advanced",17/12/25
3527,39,"Male",55,69,1,71,21,55,19,05,"Advanced",17/12/25
3528,56,"Female",53,02,1,64,19,1,19,71,"Beginner",17/12/25
3529,43,"Male",95,9,1,85,29,22,28,02,"Beginner",17/12/25
3530,55,"Female",52,56,1,68,24,03,18,62,"Beginner",17/12/25
3531,21,"Male",101,21,1,84,30,84,29,89,"Beginner",17/12/25
3532,58,"Male",75,1,1,78,29,09,23,7,"Beginner",17/12/25
3533,36,"Male",48,54,1,68,20,89,17,2,"Beginner",17/12/25
3534,40,"Female",53,08,1,61,21,97,20,48,"Beginner",17/12/25
3535,27,"Male",87,41,1,63,35,32,9,"Intermediate",17/12/25
3536,23,"Male",108,48,1,92,27,89,29,43,"Beginner",17/12/25
3537,40,"Female",72,57,1,6,31,73,28,35,"Beginner",17/12/25
3538,40,"Male",68,56,1,99,24,54,17,31,"Intermediate",17/12/25
3539,21,"Male",93,74,1,73,34,11,31,32,"Beginner",17/12/25
3540,59,"Male",88,47,1,76,30,5,28,56,"Intermediate",17/12/25
3541,57,"Male",81,51,1,69,29,92,28,54,"Intermediate",17/12/25
3542,35,"Male",100,72,1,63,35,37,91,"Beginner",17/12/25
3543,53,"Female",51,56,1,7,21,67,17,84,"Beginner",17/12/25
3544,51,"Female",108,52,1,78,35,34,25,"Beginner",17/12/25
3545,57,"Male",44,16,1,75,17,46,14,42,"Beginner",17/12/25
3546,48,"Female",115,1,86,35,33,24,"Beginner",17/12/25
3547,43,"Female",53,07,1,59,23,8,20,99,"Beginner",17/12/25
3548,52,"Male",70,64,1,58,28,76,28,3,"Intermediate",17/12/25
3549,41,"Female",63,65,1,59,25,05,25,18,"Advanced",17/12/25
3550,57,"Female",85,55,1,69,25,75,29,95,"Advanced",17/12/25
3551,45,"Female",71,6,1,68,29,73,25,37,"Beginner",17/12/25
3552,39,"Female",102,25,1,94,27,4,27,17,"Beginner",17/12/25
3553,43,"Male",113,19,1,83,34,04,33,8,"Intermediate",17/12/25
3554,21,"Female",93,65,1,73,33,66,31,29,"Beginner",17/12/25
3555,51,"Female",44,84,1,63,21,37,16,88,"Beginner",17/12/25
3556,44,"Male",94,31,1,84,26,32,27,86,"Beginner",17/12/25
3557,53,"Female",56,61,1,59,25,64,22,39,"Intermediate",17/12/25
3558,31,"Male",79,1,71,30,35,27,02,"Intermediate",17/12/25
3559,52,"Male",86,47,1,8,29,58,26,69,"Advanced",17/12/25
3560,29,"Male",87,29,1,89,23,58,24,44,"Advanced",17/12/25
3561,39,"Female",71,25,1,88,24,86,20,16,"Beginner",17/12/25
3562,53,"Female",73,49,1,76,27,25,23,72,"Intermediate",17/12/25
3563,56,"Female",129,49,1,95,31,24,34,05,"Beginner",17/12/25
3564,57,"Female",81,9,1,86,26,05,23,67,"Advanced",17/12/25
3565,29,"Female",55,18,1,52,22,39,23,88,"Beginner",17/12/25
3566,43,"Male",53,79,1,72,20,13,18,18,"Intermediate",17/12/25
3567,35,"Female",58,97,1,66,23,27,21,4,"Beginner",17/12/25
3568,20,"Female",120,19,1,73,35,40,16,"Beginner",17/12/25
3569,52,"Male",74,57,1,63,25,21,28,07,"Beginner",17/12/25
3570,34,"Female",54,74,1,52,26,72,23,69,"Beginner",17/12/25
3571,45,"Female",57,82,1,7,22,02,20,01,"Beginner",17/12/25
3572,40,"Male",68,6,1,99,20,02,17,32,"Intermediate",17/12/25
3573,43,"Female",52,26,1,59,22,26,20,67,"Beginner",17/12/25
3574,53,"Male",73,17,1,55,29,13,30,46,"Intermediate",17/12/25
3575,38,"Male",57,24,1,56,27,81,23,52,"Advanced",17/12/25
3576,19,"Male",48,63,1,52,24,02,21,05,"Beginner",17/12/25
3577,58,"Female",59,4,1,59,23,73,23,5,"Advanced",17/12/25
3578,38,"Female",56,31,1,6,24,82,22,"Intermediate",17/12/25
3579,22,"Male",63,33,1,54,27,09,26,7,"Beginner",17/12/25
3580,32,"Female",68,2,1,75,23,99,22,27,"Beginner",17/12/25
3581,21,"Male",61,35,1,57,24,13,24,89,"Advanced",17/12/25
3582,29,"Male",67,31,1,7,23,2,23,29,"Beginner",17/12/25
3583,23,"Male",71,4,1,77,23,25,22,79,"Beginner",17/12/25
3584,42,"Male",73,42,1,62,30,77,27,98,"Beginner",17/12/25
3585,49,"Female",57,56,1,51,25,66,25,24,"Intermediate",17/12/25
3586,25,"Male",123,18,1,99,28,88,31,11,"Beginner",17/12/25
3587,33,"Male",53,43,1,66,22,18,19,39,"Beginner",17/12/25
3588,22,"Male",58,87,1,72,21,55,19,9,"Beginner",17/12/25
3589,38,"Female",77,29,1,57,30,31,31,36,"Beginner",17/12/25
3590,42,"Female",71,27,1,96,19,56,18,55,"Beginner",17/12/25
3591,21,"Female",102,17,1,84,34,68,30,18,"Beginner",17/12/25
3592,43,"Male",54,87,1,82,17,66,16,57,"Beginner",17/12/25
3593,54,"Female",86,67,1,76,29,62,27,98,"Intermediate",17/12/25
3594,50,"Male",101,86,1,67,35,36,52,"Beginner",17/12/25
3595,53,"Female",56,69,1,75,20,43,18,51,"Intermediate",17/12/25
3596,40,"Male",51,47,1,82,19,56,15,54,"Beginner",17/12/25
3597,57,"Female",76,56,1,86,23,45,22,13,"Intermediate",17/12/25
4565,46,"Male",55,21,1,72,20,47,18,66,"Intermediate",17/12/25
4566,23,"Male",64,73,1,7,23,56,22,4,"Beginner",17/12/25
4567,22,"Male",117,55,1,68,35,41,65,"Intermediate",17/12/25
4568,41,"Male",65,63,1,69,25,64,22,98,"Beginner",17/12/25
4569,19,"Female",110,21,1,94,31,86,29,28,"Intermediate",17/12/25
4570,52,"Male",62,62,1,54,28,11,26,4,"Beginner",17/12/25
4571,21,"Male",88,13,1,6,31,45,34,43,"Intermediate",17/12/25
4572,25,"Male",74,65,1,71,28,21,25,53,"Beginner",17/12/25
4573,37,"Female",87,68,1,69,28,11,30,7,"Intermediate",17/12/25
4574,31,"Female",64,06,1,8,22,61,19,77,"Beginner",17/12/25
4575,48,"Male",51,88,1,66,19,68,18,83,"Beginner",17/12/25
4576,38,"Female",56,82,1,6,26,94,22,2,"Intermediate",17/12/25
4577,36,"Male",83,71,1,94,23,85,22,24,"Advanced",17/12/25
4578,58,"Male",55,2,1,99,17,12,13,94,"Intermediate",17/12/25
4579,46,"Male",88,46,1,63,34,39,33,29,"Beginner",17/12/25
4580,54,"Male",55,29,1,71,23,27,18,91,"Beginner",17/12/25
4581,52,"Female",70,55,1,58,31,68,28,26,"Beginner",17/12/25
4582,48,"Male",73,16,1,6,31,36,28,58,"Beginner",17/12/25
4583,28,"Male",63,16,1,62,28,12,24,07,"Beginner",17/12/25
4584,50,"Male",66,26,1,57,29,66,26,88,"Beginner",17/12/25
4585,41,"Male",52,1,8,18,23,16,05,"Intermediate",17/12/25
4586,37,"Female",70,24,1,5,33,95,31,22,"Beginner",17/12/25
4587,39,"Female",49,82,1,61,20,85,19,22,"Beginner",17/12/25
4588,44,"Female",95,06,1,84,28,4,28,08,"Beginner",17/12/25
4589,39,"Male",50,99,1,61,25,06,19,67,"Beginner",17/12/25
4590,30,"Female",67,92,1,75,24,36,22,18,"Beginner",17/12/25
4591,50,"Male",73,16,1,55,29,74,30,45,"Beginner",17/12/25
4592,27,"Male",107,5,1,8,31,11,33,18,"Beginner",17/12/25
4593,57,"Male",63,63,1,52,28,58,27,54,"Advanced",17/12/25
4594,18,"Female",54,83,1,68,23,99,19,43,"Beginner",17/12/25
4595,46,"Female",52,09,1,65,22,87,19,13,"Beginner",17/12/25
4596,40,"Female",72,57,1,6,29,25,28,35,"Beginner",17/12/25
4597,26,"Male",44,41,1,6,23,17,35,"Beginner",17/12/25
4598,29,"Male",68,72,1,7,25,23,78,"Beginner",17/12/25
4599,58,"Male",66,04,1,75,26,31,21,56,"Beginner",17/12/25
4600,59,"Male",41,89,1,65,16,27,15,39,"Beginner",17/12/25
4601,42,"Female",73,02,1,63,30,98,27,48,"Intermediate",17/12/25
4602,54,"Female",55,12,1,76,18,28,17,79,"Intermediate",17/12/25
4603,49,"Female",81,33,1,83,27,51,24,29,"Intermediate",17/12/25
4604,21,"Male",76,58,1,65,28,03,28,13,"Beginner",17/12/25
4605,57,"Female",43,49,1,75,20,85,14,2,"Beginner",17/12/25
4606,53,"Female",73,61,1,76,23,16,23,76,"Intermediate",17/12/25
4607,25,"Female",104,95,1,88,29,46,29,69,"Intermediate",17/12/25
4608,22,"Female",102,59,1,84,29,23,30,3,"Intermediate",17/12/25
4609,53,"Male",61,54,1,63,23,46,23,16,"Beginner",17/12/25
4610,22,"Male",48,92,1,76,22,86,15,79,"Beginner",17/12/25
4611,39,"Male",127,29,1,82,35,38,43,"Beginner",17/12/25
4612,24,"Female",72,54,1,76,25,05,23,42,"Beginner",17/12/25
4613,29,"Female",55,88,1,77,21,72,17,84,"Beginner",17/12/25
4614,25,"Male",81,38,1,95,24,83,21,4,"Advanced",17/12/25
4615,25,"Male",65,8,1,77,21,43,21,"Beginner",17/12/25
4616,35,"Male",100,15,1,63,35,37,69,"Beginner",17/12/25
4617,56,"Male",63,97,1,69,24,42,22,4,"Advanced",17/12/25
4618,50,"Female",61,05,1,75,21,81,19,93,"Intermediate",17/12/25
4619,37,"Female",52,51,1,71,18,47,17,96,"Intermediate",17/12/25
4620,57,"Female",96,17,1,74,31,91,31,76,"Intermediate",17/12/25
4621,43,"Female",46,65,1,63,19,31,17,56,"Beginner",17/12/25
4622,22,"Female",71,96,1,63,29,89,27,08,"Beginner",17/12/25
4623,27,"Female",89,33,1,87,27,16,25,55,"Intermediate",17/12/25
4624,57,"Male",111,88,1,61,35,43,16,"Intermediate",17/12/25
4625,28,"Male",73,12,1,67,25,14,26,22,"Beginner",17/12/25
4626,31,"Female",79,1,71,28,87,27,02,"Beginner",17/12/25
4627,46,"Male",48,21,1,72,20,96,16,3,"Beginner",17/12/25
4628,57,"Male",122,12,1,89,30,02,34,19,"Beginner",17/12/25
4629,38,"Female",61,4,1,54,23,5,25,89,"Beginner",17/12/25
4630,40,"Female",57,82,1,69,23,88,20,24,"Beginner",17/12/25
4631,26,"Female",47,57,1,77,21,57,15,18,"Intermediate",17/12/25
4632,55,"Male",71,74,1,62,25,64,27,34,"Beginner",17/12/25
4633,41,"Male",95,09,1,99,23,37,24,01,"Beginner",17/12/25
4634,42,"Male",70,58,1,87,18,14,20,18,"Intermediate",17/12/25
4635,43,"Male",56,1,1,82,22,44,16,94,"Beginner",17/12/25
4636,48,"Male",72,59,1,83,25,6,21,68,"Intermediate",17/12/25
4637,48,"Male",56,64,1,51,23,14,24,84,"Intermediate",17/12/25
4638,31,"Male",86,04,1,76,26,46,27,78,"Beginner",17/12/25
4639,52,"Male",47,62,1,54,19,98,20,08,"Intermediate",17/12/25
4640,32,"Male",62,17,1,63,24,12,23,4,"Intermediate",17/12/25
4641,28,"Female",85,29,1,79,25,16,26,62,"Intermediate",17/12/25
4642,46,"Female",57,64,1,53,26,39,24,62,"Intermediate",17/12/25
4643,41,"Female",77,91,1,76,27,02,25,15,"Intermediate",17/12/25
4644,38,"Female",123,19,1,62,35,46,94,"Beginner",17/12/25
4645,23,"Male",66,65,1,61,25,8,25,71,"Beginner",17/12/25
4646,50,"Male",70,73,1,68,26,07,25,06,"Beginner",17/12/25
4647,25,"Female",81,74,1,95,22,77,21,5,"Advanced",17/12/25
4648,18,"Male",65,21,1,55,26,24,27,14,"Intermediate",17/12/25
4649,25,"Female",55,37,1,77,18,24,17,67,"Advanced",17/12/25
4650,58,"Male",75,43,1,78,24,97,23,81,"Intermediate",17/12/25
4651,49,"Female",106,17,1,64,35,39,47,"Beginner",17/12/25
4652,32,"Male",105,99,1,67,34,82,38,"Beginner",17/12/25
4653,58,"Male",49,73,1,67,20,57,17,83,"Beginner",17/12/25
4654,43,"Male",96,19,1,85,28,33,28,11,"Beginner",17/12/25
4655,57,"Female",96,48,1,86,26,25,27,89,"Intermediate",17/12/25
4656,23,"Female",108,01,1,91,28,7,29,61,"Beginner",17/12/25
4657,26,"Female",51,58,2,17,81,12,9,"Beginner",17/12/25
4658,31,"Male",66,57,1,67,28,55,23,87,"Intermediate",17/12/25
4659,32,"Female",67,32,1,66,25,41,24,43,"Intermediate",17/12/25
4660,21,"Female",95,98,1,72,32,05,32,44,"Beginner",17/12/25
4661,45,"Male",57,16,1,55,26,14,23,79,"Intermediate",17/12/25
4662,22,"Female",89,2,1,62,31,37,33,99,"Intermediate",17/12/25
4663,51,"Male",63,47,1,6,25,49,24,79,"Beginner",17/12/25
